antigen179|Q5HEW2|BX571856.1|mhcii|seq204	antigen179|Q5HEW2|BX571856.1|mhcii|seq204
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq949
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq1128
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq950
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq1130
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq952
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq1131
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq953
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq1132
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq954
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq810
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq812
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq635
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq633
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq634
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq636
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq637
antigen179|Q5HEW2|BX571856.1|mhcii|seq811	antigen179|Q5HEW2|BX571856.1|mhcii|seq638
antigen179|Q5HEW2|BX571856.1|mhcii|seq1142	antigen179|Q5HEW2|BX571856.1|mhcii|seq1142
antigen179|Q5HEW2|BX571856.1|mhcii|seq1142	antigen179|Q5HEW2|BX571856.1|mhcii|seq1141
antigen179|Q5HEW2|BX571856.1|mhcii|seq1142	antigen179|Q5HEW2|BX571856.1|mhcii|seq822
antigen179|Q5HEW2|BX571856.1|mhcii|seq1142	antigen179|Q5HEW2|BX571856.1|mhcii|seq921
antigen179|Q5HEW2|BX571856.1|mhcii|seq1142	antigen179|Q5HEW2|BX571856.1|mhcii|seq905
antigen179|Q5HEW2|BX571856.1|mhcii|seq1142	antigen179|Q5HEW2|BX571856.1|mhcii|seq560
antigen179|Q5HEW2|BX571856.1|mhcii|seq1111	antigen179|Q5HEW2|BX571856.1|mhcii|seq1111
antigen179|Q5HEW2|BX571856.1|mhcii|seq1111	antigen179|Q5HEW2|BX571856.1|mhcii|seq117
antigen179|Q5HEW2|BX571856.1|mhcii|seq56	antigen179|Q5HEW2|BX571856.1|mhcii|seq56
antigen179|Q5HEW2|BX571856.1|mhcii|seq376	antigen179|Q5HEW2|BX571856.1|mhcii|seq376
antigen179|Q5HEW2|BX571856.1|mhcii|seq376	antigen179|Q5HEW2|BX571856.1|mhcii|seq377
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq153
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq225
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq20
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1089
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq307
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1013
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq226
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq21
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq227
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq22
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq419
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1028
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq228
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq23
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq420
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1029
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq421
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq422
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq423
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq424
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq425
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq845
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq149
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq150
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1014
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq151
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq152
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq154
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq155
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1086
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq304
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1010
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1087
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq305
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1011
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq224
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq19
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1088
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq306
antigen179|Q5HEW2|BX571856.1|mhcii|seq153	antigen179|Q5HEW2|BX571856.1|mhcii|seq1012
antigen179|Q5HEW2|BX571856.1|mhcii|seq249	antigen179|Q5HEW2|BX571856.1|mhcii|seq249
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq281
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq648
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq55
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq693
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq300
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq886
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq690
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq691
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq692
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq672
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq54
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq279
antigen179|Q5HEW2|BX571856.1|mhcii|seq281	antigen179|Q5HEW2|BX571856.1|mhcii|seq280
antigen179|Q5HEW2|BX571856.1|mhcii|seq732	antigen179|Q5HEW2|BX571856.1|mhcii|seq732
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq764
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq678
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq675
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq676
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq677
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq679
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq680
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq681
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq366
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq367
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq655
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq63
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq368
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq656
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq64
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq369
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq657
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq363
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq361
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq362
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq364
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq365
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq588
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq589
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq654
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq62
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq346
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq762
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq763
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq348
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq347
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq349
antigen179|Q5HEW2|BX571856.1|mhcii|seq764	antigen179|Q5HEW2|BX571856.1|mhcii|seq350
antigen179|Q5HEW2|BX571856.1|mhcii|seq29	antigen179|Q5HEW2|BX571856.1|mhcii|seq29
antigen179|Q5HEW2|BX571856.1|mhcii|seq29	antigen179|Q5HEW2|BX571856.1|mhcii|seq3
antigen179|Q5HEW2|BX571856.1|mhcii|seq29	antigen179|Q5HEW2|BX571856.1|mhcii|seq473
antigen179|Q5HEW2|BX571856.1|mhcii|seq29	antigen179|Q5HEW2|BX571856.1|mhcii|seq28
antigen179|Q5HEW2|BX571856.1|mhcii|seq29	antigen179|Q5HEW2|BX571856.1|mhcii|seq2
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq253
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq488
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq45
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq485
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq42
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq486
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq43
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq487
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq44
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq489
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq46
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq490
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq47
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq491
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq48
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq781
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq778
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq779
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq780
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq782
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq783
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq784
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq695
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq73
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq919
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq903
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq558
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq696
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq74
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq920
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq904
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq559
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq697
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq75
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq250
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq698
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq76
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq251
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq252
antigen179|Q5HEW2|BX571856.1|mhcii|seq253	antigen179|Q5HEW2|BX571856.1|mhcii|seq254
antigen179|Q5HEW2|BX571856.1|mhcii|seq413	antigen179|Q5HEW2|BX571856.1|mhcii|seq413
antigen179|Q5HEW2|BX571856.1|mhcii|seq413	antigen179|Q5HEW2|BX571856.1|mhcii|seq1022
antigen179|Q5HEW2|BX571856.1|mhcii|seq1021	antigen179|Q5HEW2|BX571856.1|mhcii|seq1021
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq1117
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq123
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq1115
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq121
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq1116
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq122
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq1118
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq124
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq1119
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq548
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq545
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq546
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq547
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq549
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq550
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq551
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq167
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq166
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq168
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq169
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq433
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq430
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq431
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq432
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq434
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq435
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq436
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq608
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq609
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq610
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq611
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq606
antigen179|Q5HEW2|BX571856.1|mhcii|seq1117	antigen179|Q5HEW2|BX571856.1|mhcii|seq607
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq574
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1053
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1156
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq743
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq387
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq388
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq389
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq390
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq391
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq741
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1157
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq742
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq745
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq744
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq746
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq747
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq308
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq309
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq575
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1054
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq576
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1055
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq577
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1056
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq578
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1057
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1052
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq1051
antigen179|Q5HEW2|BX571856.1|mhcii|seq574	antigen179|Q5HEW2|BX571856.1|mhcii|seq573
antigen179|Q5HEW2|BX571856.1|mhcii|seq543	antigen179|Q5HEW2|BX571856.1|mhcii|seq543
antigen179|Q5HEW2|BX571856.1|mhcii|seq991	antigen179|Q5HEW2|BX571856.1|mhcii|seq991
antigen179|Q5HEW2|BX571856.1|mhcii|seq160	antigen179|Q5HEW2|BX571856.1|mhcii|seq160
antigen179|Q5HEW2|BX571856.1|mhcii|seq160	antigen179|Q5HEW2|BX571856.1|mhcii|seq398
antigen179|Q5HEW2|BX571856.1|mhcii|seq160	antigen179|Q5HEW2|BX571856.1|mhcii|seq159
