antigen188|Q5HGH0|BX571856.1|mhcii|seq1126	antigen188|Q5HGH0|BX571856.1|mhcii|seq1126
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq1399
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq2111
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq2655
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq2112
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq2656
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq980
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq51
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq977
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq48
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq978
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq49
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq979
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq50
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq981
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq52
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq982
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq53
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq983
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq54
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq1052
antigen188|Q5HGH0|BX571856.1|mhcii|seq2703	antigen188|Q5HGH0|BX571856.1|mhcii|seq1051
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3183
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3019
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2465
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2466
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3240
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3180
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3016
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3182
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3018
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3184
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3020
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3632
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq198
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3185
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3021
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3633
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq199
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3186
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3022
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2054
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2051
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2052
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2053
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2055
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2056
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2057
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3181
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3017
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq214
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq215
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq216
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq217
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq218
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq219
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2461
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2462
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2463
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq2464
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3241
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3239
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3242
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq843
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq844
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq1201
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3634
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq200
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq3635
antigen188|Q5HGH0|BX571856.1|mhcii|seq3183	antigen188|Q5HGH0|BX571856.1|mhcii|seq201
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1307
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1306
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1308
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1723
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1724
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq862
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq859
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq860
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq861
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1309
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1310
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq863
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq1311
antigen188|Q5HGH0|BX571856.1|mhcii|seq1307	antigen188|Q5HGH0|BX571856.1|mhcii|seq864
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq1627
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2949
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq651
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3339
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3173
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq652
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3340
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3174
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq653
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3341
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3175
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq654
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3342
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3176
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3343
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq3177
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2132
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2133
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2773
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2134
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2774
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq1623
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2945
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2135
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2775
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq1624
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2946
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2136
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2776
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq1625
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2947
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq1626
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2948
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2554
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2555
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2556
antigen188|Q5HGH0|BX571856.1|mhcii|seq1627	antigen188|Q5HGH0|BX571856.1|mhcii|seq2557
antigen188|Q5HGH0|BX571856.1|mhcii|seq2171	antigen188|Q5HGH0|BX571856.1|mhcii|seq2171
antigen188|Q5HGH0|BX571856.1|mhcii|seq2459	antigen188|Q5HGH0|BX571856.1|mhcii|seq2459
antigen188|Q5HGH0|BX571856.1|mhcii|seq2459	antigen188|Q5HGH0|BX571856.1|mhcii|seq2460
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2715
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2714
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq995
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq993
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq994
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq996
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq997
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq998
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq1769
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2960
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq1770
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2961
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq1771
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2962
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq495
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq496
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq497
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq498
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq725
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq1781
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2716
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2717
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2718
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2719
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq992
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq2720
antigen188|Q5HGH0|BX571856.1|mhcii|seq2715	antigen188|Q5HGH0|BX571856.1|mhcii|seq1779
antigen188|Q5HGH0|BX571856.1|mhcii|seq2939	antigen188|Q5HGH0|BX571856.1|mhcii|seq2939
antigen188|Q5HGH0|BX571856.1|mhcii|seq3451	antigen188|Q5HGH0|BX571856.1|mhcii|seq3451
antigen188|Q5HGH0|BX571856.1|mhcii|seq3451	antigen188|Q5HGH0|BX571856.1|mhcii|seq3452
antigen188|Q5HGH0|BX571856.1|mhcii|seq3483	antigen188|Q5HGH0|BX571856.1|mhcii|seq3483
antigen188|Q5HGH0|BX571856.1|mhcii|seq3483	antigen188|Q5HGH0|BX571856.1|mhcii|seq3481
antigen188|Q5HGH0|BX571856.1|mhcii|seq3483	antigen188|Q5HGH0|BX571856.1|mhcii|seq3482
antigen188|Q5HGH0|BX571856.1|mhcii|seq348	antigen188|Q5HGH0|BX571856.1|mhcii|seq348
antigen188|Q5HGH0|BX571856.1|mhcii|seq348	antigen188|Q5HGH0|BX571856.1|mhcii|seq2859
antigen188|Q5HGH0|BX571856.1|mhcii|seq348	antigen188|Q5HGH0|BX571856.1|mhcii|seq349
antigen188|Q5HGH0|BX571856.1|mhcii|seq348	antigen188|Q5HGH0|BX571856.1|mhcii|seq2860
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq380
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq754
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq2910
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq379
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq3211
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq3209
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq3210
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq378
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq2202
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq2200
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq2201
antigen188|Q5HGH0|BX571856.1|mhcii|seq380	antigen188|Q5HGH0|BX571856.1|mhcii|seq2909
antigen188|Q5HGH0|BX571856.1|mhcii|seq62	antigen188|Q5HGH0|BX571856.1|mhcii|seq62
antigen188|Q5HGH0|BX571856.1|mhcii|seq286	antigen188|Q5HGH0|BX571856.1|mhcii|seq286
antigen188|Q5HGH0|BX571856.1|mhcii|seq638	antigen188|Q5HGH0|BX571856.1|mhcii|seq638
antigen188|Q5HGH0|BX571856.1|mhcii|seq638	antigen188|Q5HGH0|BX571856.1|mhcii|seq639
antigen188|Q5HGH0|BX571856.1|mhcii|seq798	antigen188|Q5HGH0|BX571856.1|mhcii|seq798
antigen188|Q5HGH0|BX571856.1|mhcii|seq1438	antigen188|Q5HGH0|BX571856.1|mhcii|seq1438
antigen188|Q5HGH0|BX571856.1|mhcii|seq2110	antigen188|Q5HGH0|BX571856.1|mhcii|seq2110
antigen188|Q5HGH0|BX571856.1|mhcii|seq2174	antigen188|Q5HGH0|BX571856.1|mhcii|seq2174
antigen188|Q5HGH0|BX571856.1|mhcii|seq2654	antigen188|Q5HGH0|BX571856.1|mhcii|seq2654
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq949
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2599
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1890
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1889
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2849
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq171
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3258
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2850
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq172
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3259
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1891
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1892
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2600
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3368
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3037
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2601
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3369
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2602
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1426
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1427
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1428
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1429
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1430
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq951
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1431
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq952
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq953
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq954
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2846
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq168
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3255
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1887
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2847
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq169
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3256
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1888
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2848
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq170
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq3257
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2596
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2597
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq2598
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1425
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq950
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1424
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq948
antigen188|Q5HGH0|BX571856.1|mhcii|seq949	antigen188|Q5HGH0|BX571856.1|mhcii|seq1886
antigen188|Q5HGH0|BX571856.1|mhcii|seq1141	antigen188|Q5HGH0|BX571856.1|mhcii|seq1141
antigen188|Q5HGH0|BX571856.1|mhcii|seq1173	antigen188|Q5HGH0|BX571856.1|mhcii|seq1173
antigen188|Q5HGH0|BX571856.1|mhcii|seq1173	antigen188|Q5HGH0|BX571856.1|mhcii|seq3107
antigen188|Q5HGH0|BX571856.1|mhcii|seq1173	antigen188|Q5HGH0|BX571856.1|mhcii|seq1665
antigen188|Q5HGH0|BX571856.1|mhcii|seq1173	antigen188|Q5HGH0|BX571856.1|mhcii|seq1666
antigen188|Q5HGH0|BX571856.1|mhcii|seq1173	antigen188|Q5HGH0|BX571856.1|mhcii|seq1667
