antigen180|P99070|CP002114.3|mhcii|seq4196	antigen180|P99070|CP002114.3|mhcii|seq4196
antigen180|P99070|CP002114.3|mhcii|seq2973	antigen180|P99070|CP002114.3|mhcii|seq1955
antigen180|P99070|CP002114.3|mhcii|seq2973	antigen180|P99070|CP002114.3|mhcii|seq842
antigen180|P99070|CP002114.3|mhcii|seq2973	antigen180|P99070|CP002114.3|mhcii|seq562
antigen180|P99070|CP002114.3|mhcii|seq2973	antigen180|P99070|CP002114.3|mhcii|seq1619
antigen180|P99070|CP002114.3|mhcii|seq3901	antigen180|P99070|CP002114.3|mhcii|seq3901
antigen180|P99070|CP002114.3|mhcii|seq3901	antigen180|P99070|CP002114.3|mhcii|seq3902
antigen180|P99070|CP002114.3|mhcii|seq3901	antigen180|P99070|CP002114.3|mhcii|seq3308
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq734
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq646
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq647
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq648
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq649
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq650
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq731
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq732
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq733
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq3358
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq133
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq764
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq735
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq736
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq3360
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq135
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq766
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq162
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq37
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq161
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq36
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq737
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq929
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq1889
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq930
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq163
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq38
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq164
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq39
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq165
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq651
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq652
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq4188
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq925
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq4189
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq926
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq4190
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq159
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq34
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq927
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq4191
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq160
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq35
antigen180|P99070|CP002114.3|mhcii|seq734	antigen180|P99070|CP002114.3|mhcii|seq928
antigen180|P99070|CP002114.3|mhcii|seq1118	antigen180|P99070|CP002114.3|mhcii|seq1118
antigen180|P99070|CP002114.3|mhcii|seq1374	antigen180|P99070|CP002114.3|mhcii|seq1374
antigen180|P99070|CP002114.3|mhcii|seq1374	antigen180|P99070|CP002114.3|mhcii|seq1375
antigen180|P99070|CP002114.3|mhcii|seq1566	antigen180|P99070|CP002114.3|mhcii|seq1566
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq1854
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq1429
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq1430
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq3290
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq2469
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq3570
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq1855
antigen180|P99070|CP002114.3|mhcii|seq1854	antigen180|P99070|CP002114.3|mhcii|seq1856
antigen180|P99070|CP002114.3|mhcii|seq3646	antigen180|P99070|CP002114.3|mhcii|seq3646
antigen180|P99070|CP002114.3|mhcii|seq127	antigen180|P99070|CP002114.3|mhcii|seq127
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq607
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2061
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2057
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2058
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2059
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2060
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2062
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq719
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq720
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2480
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq721
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2481
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq722
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq3987
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq3988
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq1020
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq180
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2716
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq1021
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq181
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2717
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2718
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq2748
antigen180|P99070|CP002114.3|mhcii|seq607	antigen180|P99070|CP002114.3|mhcii|seq991
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq703
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq420
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq2148
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq421
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq422
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq486
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq423
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq3342
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq483
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq87
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq3343
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq484
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq88
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq700
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq701
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq702
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq704
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq2147
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq2146
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq2149
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq3341
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq482
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq86
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq1985
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq3340
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq481
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq85
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq3344
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq485
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq89
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq1815
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq1814
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq1816
antigen180|P99070|CP002114.3|mhcii|seq703	antigen180|P99070|CP002114.3|mhcii|seq1817
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq2207
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq241
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq2206
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq2208
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq242
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq2725
antigen180|P99070|CP002114.3|mhcii|seq2207	antigen180|P99070|CP002114.3|mhcii|seq240
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq2623
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq2625
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq2626
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3767
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3293
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3768
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3294
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3769
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3295
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3770
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3296
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq3292
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq2621
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq2622
antigen180|P99070|CP002114.3|mhcii|seq2623	antigen180|P99070|CP002114.3|mhcii|seq2624
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq256
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2433
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq257
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4040
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3906
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3312
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3905
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3311
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3907
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3313
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3908
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3314
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3909
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3315
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3910
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3316
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3903
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3309
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3904
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq3310
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4037
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4038
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4039
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4263
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4264
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4041
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4265
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4042
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4266
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4043
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4267
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq4268
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2831
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2832
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2833
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2834
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2835
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2836
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2042
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2039
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2040
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2041
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2043
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2044
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2045
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2432
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq938
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq939
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq940
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq254
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq255
antigen180|P99070|CP002114.3|mhcii|seq256	antigen180|P99070|CP002114.3|mhcii|seq2431
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq576
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq575
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1124
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1121
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1122
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1123
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1125
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1126
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2983
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq3819
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1228
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1229
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1773
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1230
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1774
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1231
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1775
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1776
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1777
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1076
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1077
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1078
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1080
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1081
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq572
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq573
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2987
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq577
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq578
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq579
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq580
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2759
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2760
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2984
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2761
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2985
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2762
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2986
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2763
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2764
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2988
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2989
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2990
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq2991
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1079
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1495
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1496
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1497
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4025
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1082
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1498
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4026
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1083
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4027
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq1084
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4028
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4029
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4030
antigen180|P99070|CP002114.3|mhcii|seq576	antigen180|P99070|CP002114.3|mhcii|seq4031
antigen180|P99070|CP002114.3|mhcii|seq3079	antigen180|P99070|CP002114.3|mhcii|seq3079
antigen180|P99070|CP002114.3|mhcii|seq3079	antigen180|P99070|CP002114.3|mhcii|seq3075
