antigen169|Q7A0H5|CP002114.3|mhcii|seq289	antigen169|Q7A0H5|CP002114.3|mhcii|seq289
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq2185
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq942
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1327
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1328
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1329
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1330
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1331
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq373
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1557
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq982
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1558
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq983
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1559
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq984
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq985
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq2012
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq2013
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq2014
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq2015
antigen169|Q7A0H5|CP002114.3|mhcii|seq2017	antigen169|Q7A0H5|CP002114.3|mhcii|seq2016
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq2049
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq190
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq770
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq769
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq771
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq772
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq773
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq767
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq768
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1699
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1697
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1698
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1700
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1701
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1696
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq1799
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq189
antigen169|Q7A0H5|CP002114.3|mhcii|seq2049	antigen169|Q7A0H5|CP002114.3|mhcii|seq2048
antigen169|Q7A0H5|CP002114.3|mhcii|seq2	antigen169|Q7A0H5|CP002114.3|mhcii|seq2
antigen169|Q7A0H5|CP002114.3|mhcii|seq2	antigen169|Q7A0H5|CP002114.3|mhcii|seq1
antigen169|Q7A0H5|CP002114.3|mhcii|seq2	antigen169|Q7A0H5|CP002114.3|mhcii|seq61
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq354
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq353
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq355
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq356
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq357
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq726
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1964
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq727
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1965
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq728
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1966
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1080
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1304
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1877
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq729
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1081
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1305
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1878
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1082
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1306
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1879
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1083
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1307
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1880
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1084
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1308
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq1881
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq351
antigen169|Q7A0H5|CP002114.3|mhcii|seq354	antigen169|Q7A0H5|CP002114.3|mhcii|seq352
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq418
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq417
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq673
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq674
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq675
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1381
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq550
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1382
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq551
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1383
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq552
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1384
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq553
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1385
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq554
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1386
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1898
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq523
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq555
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1899
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq524
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1196
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1900
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq525
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1901
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1902
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1903
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq272
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq273
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq443
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1691
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq2043
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq444
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1692
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq2044
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq413
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq445
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1693
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq2045
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq414
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq446
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq670
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq1694
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq2046
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq415
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq447
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq671
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq2047
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq416
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq448
antigen169|Q7A0H5|CP002114.3|mhcii|seq418	antigen169|Q7A0H5|CP002114.3|mhcii|seq672
antigen169|Q7A0H5|CP002114.3|mhcii|seq450	antigen169|Q7A0H5|CP002114.3|mhcii|seq450
antigen169|Q7A0H5|CP002114.3|mhcii|seq450	antigen169|Q7A0H5|CP002114.3|mhcii|seq33
antigen169|Q7A0H5|CP002114.3|mhcii|seq450	antigen169|Q7A0H5|CP002114.3|mhcii|seq449
antigen169|Q7A0H5|CP002114.3|mhcii|seq450	antigen169|Q7A0H5|CP002114.3|mhcii|seq32
antigen169|Q7A0H5|CP002114.3|mhcii|seq450	antigen169|Q7A0H5|CP002114.3|mhcii|seq766
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1090
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1089
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1313
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1314
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1922
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1923
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1924
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq358
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq359
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq583
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq360
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq584
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1000
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq361
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq585
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1225
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq362
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1226
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq363
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1614
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1615
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1969
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1970
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1971
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1972
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq731
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1883
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq732
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1884
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq733
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1085
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1885
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq734
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1086
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1886
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq735
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1087
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1311
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1887
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1088
antigen169|Q7A0H5|CP002114.3|mhcii|seq1090	antigen169|Q7A0H5|CP002114.3|mhcii|seq1312
antigen169|Q7A0H5|CP002114.3|mhcii|seq1122	antigen169|Q7A0H5|CP002114.3|mhcii|seq1122
antigen169|Q7A0H5|CP002114.3|mhcii|seq1122	antigen169|Q7A0H5|CP002114.3|mhcii|seq1123
antigen169|Q7A0H5|CP002114.3|mhcii|seq1122	antigen169|Q7A0H5|CP002114.3|mhcii|seq1124
antigen169|Q7A0H5|CP002114.3|mhcii|seq1122	antigen169|Q7A0H5|CP002114.3|mhcii|seq305
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1634
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1633
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1793
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq610
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1794
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq611
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1315
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1795
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq612
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1316
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1796
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq613
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1797
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1925
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq614
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1734
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1798
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1926
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq615
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1735
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1927
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1736
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1737
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1738
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1739
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2027
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2028
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2029
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2030
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2031
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1616
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2032
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1617
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1618
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1619
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2072
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2073
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq506
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2074
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq507
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2075
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq508
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2076
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq509
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1629
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq2077
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq510
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1630
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1631
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1632
antigen169|Q7A0H5|CP002114.3|mhcii|seq1634	antigen169|Q7A0H5|CP002114.3|mhcii|seq1888
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq1858
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq1857
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq995
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq580
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq996
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq581
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq997
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq1221
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq582
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq998
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq1222
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq999
antigen169|Q7A0H5|CP002114.3|mhcii|seq1858	antigen169|Q7A0H5|CP002114.3|mhcii|seq1223
