accession,FEL_mean_alpha,FEL_mean_beta,FEL_mean_lrt,FUBAR_mean_alpha,FUBAR_mean_beta,FUBAR_mean_prob_neg,FUBAR_mean_prob_pos,ProtLearn_Amino acid composition,ProtLearn_Average flexibility indices,ProtLearn_Average volume of buried residue,ProtLearn_Composition,ProtLearn_Hydropathy index,ProtLearn_Hydrophobicity,ProtLearn_Hydrophobicity index,ProtLearn_Polarity,ProtLearn_Relative mutability,ProtLearn_Volume,ProtLearn_length,ProtLearn_pK (-COOH),SLAC_mean_dN/dS,SLAC_mean_n,SLAC_mean_s,allergenicity_blast_score,allergenicity_hybrid_score,allergenicity_merci_score,bcell_avg_peptide_length,bcell_num_peptides,cluster_num_clusters,cluster_percent_identity/num_strain,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_extracellular,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,deeptmhmm_proportion_outside,discotope_max_calibrated_score,discotope_max_discotope_score,discotope_max_rsa,discotope_mean_calibrated_score,discotope_mean_discotope_score,discotope_mean_rsa,discotope_median_calibrated_score,discotope_median_discotope_score,discotope_median_rsa,discotope_min_calibrated_score,discotope_min_discotope_score,discotope_min_rsa,discotope_num_epitope_peptides,dssp_percent_helix,dssp_percent_loop,dssp_percent_sheet,ellipro_mean_discontinuous_score,ellipro_mean_linear_score,ellipro_med_discontinuous_score,ellipro_med_linear_score,ellipro_num_discontinuous_epitopes,ellipro_num_linear_epitopes,ifnepitope2_mean_blast_score,ifnepitope2_mean_ml_score,ifnepitope2_mean_total_score,ifnepitope2_med_blast_score,ifnepitope2_med_ml_score,ifnepitope2_med_total_score,mhci_num_peptides,mhci_num_strong_binders,mhci_num_weak_binders,mhci_percentile,mhci_score,mhcii_num_peptides,mhcii_num_strong_binders,mhcii_num_weak_binders,mhcii_percentile,mhcii_score,rate4site_deeptmhmm_max_outside_scores,rate4site_deeptmhmm_mean_outside_scores,rate4site_deeptmhmm_min_outside_scores,rate4site_deeptmhmm_nan,rate4site_max_per_site_score,rate4site_mean_per_site_score,rate4site_median_per_site_score,rate4site_min_per_site_score,signalp_prob_other,signalp_prob_signalp,targetp_prob_SP,targetp_prob_mTP,targetp_prob_noTP,prob_antigen
A0AAJ4YYA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,140.0,0.0,0.0,1.0,0.0,8.0,84.0,74.0,227.0,2.0,0.0,0.0,0.0,0.0,0.8728333333333333,0.5,16.3,5.0,1.0,0.9885,0.20575,0.0001,0.5601333333333333,0.1769666666666667,0.05705000000000001,1.6666666666666667e-05,0.7826725403817916,3.07527,0.53203,0.97798,1.803959807692308,0.3851226923076923,0.5979332692307693,1.772005,0.38143,0.57864,0.90481,0.28122,0.16864,52.0,0.2024291497975708,0.3967611336032389,0.3198380566801619,0.694,0.694,0.715,0.715,10.0,10.0,0.0,0.5726027397260275,0.5726027397260275,0.0,0.57,0.57,268.0,81.16666666666667,186.83333333333334,0.9082754035824857,0.3300509997005381,146.33333333333334,31.5,114.83333333333333,2.3835749964321393,0.39708209044130466,6.6486,4.229074889868011e-05,-0.1497,-0.1497,6.6486,4.229074889868011e-05,-0.1497,-0.1497,0.0116885,0.9883115,0.9906768333333332,7.066666666666667e-05,0.0092525,1.0
A0A166JT38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,141.0,0.0,0.0,1.0,0.0,8.0,83.0,75.0,343.0,2.0,0.0,0.0,0.0,0.0,0.208,0.0,16.1774864024864,12.5,1.0,0.8200000000000001,0.050833333333333335,0.00016666666666666666,0.0016333333333333332,0.94575,0.0016499999999999998,3.3333333333333335e-05,0.9103099604499678,4.87117,0.55744,0.98242,1.7780125,0.2827705357142857,0.5872401785714285,1.5400550000000002,0.26164,0.6056349999999999,0.91583,0.20621,0.12216,56.0,0.1046831955922865,0.6060606060606061,0.234159779614325,0.7104,0.7104,0.714,0.714,5.0,5.0,0.0,0.602927111976108,0.602927111976108,0.0,0.6008333333333333,0.6008333333333333,353.1666666666667,97.16666666666667,256.0,0.947774468088831,0.3146911705505973,128.83333333333334,19.333333333333332,109.5,2.8422297225265996,0.34092740596189536,3.9021,0.00028256508611575713,-0.4609,-0.4609,3.9021,2.910958904111426e-05,-0.4609,-0.4609,0.23495,0.76505,0.8875748333333333,0.030419,0.08200616666666666,1.0
A0A1K8I4B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,-1.0,1.0,0.0,9.0,78.0,81.0,515.0,2.0,0.0,0.0,0.0,-0.5,-0.1775,0.0,8.73015873015873,6.333333333333333,1.0,0.997,0.07266666666666667,0.0007166666666666667,0.85675,0.053516666666666664,0.016,0.0003333333333333333,0.9612026793106043,3.86904,0.37756,1.30112,1.5763055555555556,0.198005641025641,0.6724905128205129,1.3644,0.18141,0.69188,0.90011,0.14505,0.19665,117.0,0.3663551401869159,0.416822429906542,0.1794392523364485,0.7062777777777778,0.7062777777777778,0.689,0.689,18.0,18.0,0.0,0.5907249426661904,0.5907249426661904,0.0,0.6,0.6,546.8333333333334,162.66666666666666,384.1666666666667,0.9503285890897996,0.31571292763223063,290.1666666666667,69.83333333333333,220.33333333333334,2.4040323614395986,0.39852661395207845,13.0513,-2.737864077670076e-05,-0.0765,-0.0765,13.0513,-2.737864077670076e-05,-0.0765,-0.0765,0.0027120000000000004,0.9972879999999998,0.9909276666666665,7.833333333333333e-05,0.008994,1.0
A0A1D4H1Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,-1.0,1.0,0.0,9.0,81.0,84.0,242.0,2.0,0.0,0.0,0.0,0.0,0.1698,0.0,11.701515151515151,9.2,1.0,0.9935,0.041139999999999996,0.0001,0.19563999999999998,0.76216,0.0010199999999999999,0.0,0.9297520661157023,3.3952,0.56574,0.96692,1.753779411764706,0.3737478431372549,0.5317103921568628,1.50227,0.34433,0.54214,0.90963,0.27501,0.13933,51.0,0.2824427480916031,0.3778625954198473,0.2671755725190839,0.7114705882352941,0.7114705882352941,0.693,0.693,17.0,17.0,0.0,0.5664444444444444,0.5664444444444444,0.0,0.567,0.567,194.4,67.4,127.0,0.8950646964059759,0.35580948277038116,123.6,31.0,92.6,2.292760164686011,0.38489080060012865,8.9072,5.785123966940078e-06,-0.1118,-0.1118,8.9072,5.785123966940078e-06,-0.1118,-0.1118,0.017574399999999997,0.9824256,0.992856,0.0003718,0.006772200000000001,1.0
A0AAJ4YVK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733333333333334,0.5,16.973317021143107,22.5,1.0,0.957,0.8273666666666667,0.005366666666666666,0.0028666666666666667,0.16006666666666666,0.0043,0.0,0.9830818402082775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5831148096782085,0.5831148096782085,0.0,0.59,0.59,2243.0,701.0,1542.0,0.910041867484157,0.33752003008822196,1496.3333333333333,311.0,1185.3333333333333,2.468157388291004,0.36166487632320593,3.8055,-5.8506954365050744e-05,-0.2961,-0.2961,3.8055,-3.22049405306272e-05,-0.2961,-0.2961,0.44323699999999994,0.556763,0.575532,0.000566,0.4239021666666667,1.0
A0AAE8TKH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,-1.0,1.0,0.0,9.0,88.0,76.0,208.0,2.0,0.0,0.0,0.0,0.0,0.13783333333333334,0.0,14.75,4.0,1.0,0.959,0.06751666666666667,0.0030833333333333338,0.5323666666666667,0.2875166666666667,0.10935,0.0001,0.9134615384615384,2.75806,0.50378,1.07282,1.573296341463415,0.3682819512195122,0.5380487804878049,1.45463,0.35471,0.5465,0.93254,0.295,0.09544,41.0,0.1359649122807017,0.6578947368421053,0.1271929824561403,0.68,0.68,0.6925,0.6925,12.0,12.0,0.0,0.5511416666666666,0.5511416666666666,0.0,0.5508333333333334,0.5508333333333334,134.5,28.833333333333332,105.66666666666667,1.0207622450191067,0.27703777832497695,63.0,16.333333333333332,46.666666666666664,2.4313494933901456,0.37201908329781624,4.2698,5.288461538449747e-06,-0.2832,-0.2832,4.2698,5.288461538449747e-06,-0.2832,-0.2832,0.006821166666666666,0.9931788333333333,0.9940893333333333,0.00010266666666666666,0.005808166666666666,1.0
A0A166LCE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,77.0,79.0,324.0,2.0,0.0,0.0,0.0,0.0,0.17033333333333334,0.08333333333333333,7.6805555555555545,3.0,1.0,0.9875,0.005483333333333333,0.006633333333333332,0.6392333333333333,0.3372,0.010283333333333334,0.00115,0.9476104349250121,2.26846,0.37687,0.91088,1.4460665957446808,0.2882802127659574,0.5935140425531915,1.42713,0.28624,0.57627,0.91943,0.23155,0.19125,47.0,0.3866279069767442,0.3837209302325581,0.1744186046511628,0.7113333333333334,0.7113333333333334,0.685,0.685,18.0,18.0,0.0,0.5818920586782533,0.5818920586782533,0.0,0.5875,0.5875,353.3333333333333,107.33333333333333,246.0,0.9363185642704552,0.32158349116995333,89.66666666666667,16.166666666666668,73.5,2.6324887242011314,0.3391043550855548,6.7084,3.715170278631175e-06,-0.1486,-0.1486,6.7084,3.715170278631175e-06,-0.1486,-0.1486,0.06795533333333333,0.9320446666666666,0.9825076666666667,0.0016309999999999999,0.0158615,1.0
A0AAJ4YY62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,0.0,9.0,80.0,77.0,495.0,2.0,0.0,0.0,0.0,0.0,0.4315,0.0,10.273002665978673,16.333333333333332,1.0,0.915,0.5204666666666666,0.005266666666666666,0.016616666666666665,0.44575000000000004,0.011783333333333333,0.0001,0.9357187445604179,3.997,0.38818,1.12415,1.596932844827586,0.2019656896551724,0.6344297413793103,1.465395,0.1917599999999999,0.6325099999999999,0.91079,0.14873,0.08836,116.0,0.0679611650485436,0.6097087378640776,0.283495145631068,0.7112666666666667,0.7112666666666667,0.6285000000000001,0.6285000000000001,30.0,30.0,0.0,0.584887850419595,0.584887850419595,0.0,0.5883333333333333,0.5883333333333333,520.1666666666666,155.0,365.1666666666667,0.9305051539806639,0.31328976388071117,310.6666666666667,63.0,247.66666666666666,2.5086463419643064,0.372911074288283,3.675,7.676767676770084e-06,-0.3877,-0.3877,3.675,7.676767676770084e-06,-0.3877,-0.3877,0.41026066666666666,0.5897393333333333,0.6426543333333333,0.0016823333333333334,0.355663,1.0
A0A122DF78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,-1.0,1.0,0.0,9.0,78.0,80.0,515.0,2.0,0.0,0.0,0.0,-0.5,-0.1775,0.0,8.73015873015873,6.333333333333333,1.0,0.997,0.07266666666666667,0.0007166666666666667,0.85675,0.053516666666666664,0.016,0.0003333333333333333,0.9612026793106043,4.01352,0.38992,1.30471,1.5491855084745765,0.1962851694915254,0.6436930508474576,1.306485,0.177215,0.6504300000000001,0.90235,0.14546,0.12638,118.0,0.3682242990654205,0.4149532710280373,0.1794392523364485,0.6946666666666667,0.6946666666666667,0.681,0.681,21.0,21.0,0.0,0.5907249426661904,0.5907249426661904,0.0,0.6,0.6,546.8333333333334,162.66666666666666,384.1666666666667,0.9503285890897996,0.31571292763223063,290.1666666666667,69.83333333333333,220.33333333333334,2.4040323614395986,0.39852661395207845,13.0513,-2.737864077670076e-05,-0.0765,-0.0765,13.0513,-2.737864077670076e-05,-0.0765,-0.0765,0.0027120000000000004,0.9972879999999998,0.9909276666666665,7.833333333333333e-05,0.008994,1.0
A0AAJ5CS40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,144.0,0.0,0.0,1.0,0.0,9.0,79.0,78.0,532.0,2.0,0.0,0.0,0.0,-0.5,-0.26583333333333337,0.0,7.25,8.0,1.0,0.997,0.07278333333333332,0.0001,0.5239666666666667,0.38820000000000005,0.011916666666666667,0.00305,0.962406015037594,3.98095,0.36993,1.24691,1.5515386486486489,0.1882028828828829,0.5901692792792793,1.40351,0.17713,0.57635,0.90607,0.13992,0.10213,111.0,0.2753623188405797,0.4655797101449275,0.2228260869565217,0.668047619047619,0.668047619047619,0.641,0.641,21.0,21.0,0.0,0.5730725190839695,0.5730725190839695,0.0,0.5775,0.5775,581.8333333333334,181.66666666666666,400.1666666666667,0.9259186233438313,0.3338468759253917,268.3333333333333,54.666666666666664,213.66666666666666,2.481633995226805,0.40241058766691107,13.2666,3.571428571428499e-05,-0.0752,-0.0752,13.2666,3.571428571428499e-05,-0.0752,-0.0752,0.033441,0.9665590000000001,0.990638,0.0032145,0.006147666666666667,1.0
A0A131JAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,79.0,81.0,322.0,2.0,0.0,0.0,0.0,0.0,0.04133333333333333,0.0,0.0,0.0,1.0,0.9905,0.004433333333333333,0.0026333333333333334,0.8416833333333332,0.15003333333333332,0.0012,0.0,0.9472049689440992,2.70073,0.43097,1.08834,1.3574511666666669,0.2829281666666666,0.5977278333333333,1.272175,0.27353,0.573445,0.90224,0.23276,0.19107,60.0,0.3684210526315789,0.3947368421052631,0.1783625730994152,0.7364705882352941,0.7364705882352941,0.697,0.697,17.0,17.0,0.0,0.5792781316348196,0.5792781316348196,0.0,0.59,0.59,377.3333333333333,101.33333333333333,276.0,0.9314060389853164,0.3149961271254896,213.5,54.166666666666664,159.33333333333334,2.3631357979544174,0.41538010368154077,7.2459,-1.9254658385097254e-05,-0.1376,-0.1376,7.2459,-1.9254658385097254e-05,-0.1376,-0.1376,0.009127333333333333,0.9908726666666667,0.997426,1.1166666666666668e-05,0.0025629999999999997,1.0
A0AAX2MJJ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,0.0,9.0,81.0,77.0,494.0,2.0,0.0,0.0,0.0,0.0,0.4315,0.0,10.273002665978673,16.333333333333332,1.0,0.915,0.5204666666666666,0.005266666666666666,0.016616666666666665,0.44575000000000004,0.011783333333333333,0.0001,0.9357187445604179,3.81172,0.38363,1.30881,1.633968015873016,0.209162619047619,0.6418587301587302,1.385475,0.189255,0.65596,0.90996,0.15116,0.0842,126.0,0.0739299610894941,0.5992217898832685,0.2879377431906614,0.681,0.681,0.6435,0.6435,26.0,26.0,0.0,0.584887850419595,0.584887850419595,0.0,0.5883333333333333,0.5883333333333333,520.1666666666666,155.0,365.1666666666667,0.9305051539806639,0.31328976388071117,310.6666666666667,63.0,247.66666666666666,2.5086463419643064,0.372911074288283,3.675,7.676767676770084e-06,-0.3877,-0.3877,3.675,7.676767676770084e-06,-0.3877,-0.3877,0.41026066666666666,0.5897393333333333,0.6426543333333333,0.0016823333333333334,0.355663,1.0
A0AAX2K1M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,150.0,0.0,0.0,1.0,0.0,9.0,79.0,84.0,265.0,2.0,0.0,0.0,0.0,0.0,0.21083333333333334,0.0,7.933333333333334,3.6666666666666665,1.0,0.9555,0.004616666666666667,0.0003666666666666666,0.6458833333333333,0.2522666666666667,0.09676666666666667,0.00016666666666666666,0.9185807535677412,3.39269,0.5449,1.09519,1.479355593220339,0.3265140677966102,0.5903366101694916,1.31356,0.30759,0.58787,0.90546,0.26101,0.11447,59.0,0.1894736842105263,0.4245614035087719,0.3157894736842105,0.6652,0.6652,0.666,0.666,20.0,20.0,0.0,0.5702445387502478,0.5702445387502478,0.0,0.5783333333333333,0.5783333333333333,290.0,89.83333333333333,200.16666666666666,0.9290096845182255,0.32517882720932473,139.5,28.833333333333332,110.66666666666667,2.422360946549763,0.3971998963366868,3.7347,-2.499999999998956e-05,-0.2964,-0.2964,3.7347,-2.499999999998956e-05,-0.2964,-0.2964,0.07847283333333334,0.9215271666666666,0.9571945,0.0011646666666666665,0.041641000000000004,1.0
A0AAJ5CTK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,78.0,84.0,256.0,2.0,0.0,0.0,0.0,0.0,0.24516666666666667,0.0,7.856349206349207,5.666666666666667,1.0,0.888,0.0013833333333333334,0.00015000000000000001,0.5002,0.15026666666666666,0.3478333333333334,0.00018333333333333334,0.9169326174797966,3.52738,0.58022,1.05926,1.655256346153846,0.3581428846153846,0.6157446153846153,1.486755,0.338155,0.577875,0.90631,0.2693,0.18311,52.0,0.1485507246376811,0.4601449275362319,0.3188405797101449,0.6886875,0.6886875,0.6555,0.6555,16.0,16.0,0.0,0.5593337739077148,0.5593337739077148,0.0,0.5583333333333335,0.5583333333333335,278.3333333333333,90.16666666666667,188.16666666666666,0.8933819942442566,0.33844890414020395,117.33333333333333,28.333333333333332,89.0,2.3405070650053332,0.3869539134873801,3.8328,-0.0025123823749066345,-0.4244,-0.4244,3.8328,-2.923076923076881e-05,-0.4244,-0.4244,0.08567816666666667,0.9143218333333333,0.9607906666666667,0.0022266666666666667,0.036982499999999995,1.0
A0AAJ5CTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,9.0,78.0,83.0,267.0,2.0,0.0,0.0,0.0,0.0,0.23850000000000002,0.0,8.644444444444444,5.166666666666667,1.0,0.9695,0.003416666666666667,0.0001833333333333333,0.6385333333333333,0.16133333333333333,0.19646666666666668,0.00011666666666666667,0.9165594930781245,3.53557,0.55458,1.05587,1.6076359615384614,0.3376526923076923,0.6368107692307693,1.488255,0.32422,0.645035,0.94176,0.26273,0.1464,52.0,0.2369337979094076,0.4041811846689895,0.289198606271777,0.69225,0.69225,0.673,0.673,20.0,20.0,0.0,0.5662054769772598,0.5662054769772598,0.0,0.5591666666666667,0.5591666666666667,297.6666666666667,100.33333333333333,197.33333333333334,0.8607374014024303,0.3514518289727346,123.5,27.0,96.5,2.460286313068217,0.37042401318588486,4.2017,3.383458646616628e-05,-0.2506,-0.2506,4.2017,3.383458646616628e-05,-0.2506,-0.2506,0.12308883333333333,0.8769111666666666,0.9308406666666666,0.0024728333333333334,0.06668616666666667,1.0
A0A131K2A0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,77.0,82.0,374.0,2.0,0.0,0.0,0.0,0.0,0.8706666666666667,0.4166666666666667,9.807142857142857,5.666666666666667,1.0,0.9915,0.004666666666666667,0.00018333333333333334,0.8887,0.08183333333333333,0.024533333333333334,0.0001,0.9465240641711231,3.19497,0.45998,1.23183,1.5485917647058824,0.2812275294117647,0.5819961176470588,1.35418,0.26012,0.57678,0.90232,0.21106,0.15957,85.0,0.3553299492385787,0.4111675126903553,0.182741116751269,0.6942941176470588,0.6942941176470588,0.685,0.685,17.0,17.0,0.0,0.5586703096539162,0.5586703096539162,0.0,0.5683333333333332,0.5683333333333332,479.0,137.5,341.5,0.9309703258070834,0.31609764968683157,242.66666666666666,62.333333333333336,180.33333333333334,2.2102438150385564,0.4262972338890277,7.8211,1.7647058823533405e-05,-0.1275,-0.1275,7.8211,1.7647058823533405e-05,-0.1275,-0.1275,0.016777166666666666,0.9832228333333334,0.985537,6.016666666666667e-05,0.014403,1.0
A0AAJ5CTI4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,78.0,83.0,264.0,2.0,0.0,0.0,0.0,0.0,0.2145,0.0,8.069444444444445,4.166666666666667,1.0,0.9555,0.0036000000000000003,0.0005,0.6416833333333333,0.24305,0.11103333333333333,0.00016666666666666666,0.9185267207550877,3.10543,0.51491,1.05667,1.5562933333333333,0.3369225925925926,0.6157862962962963,1.4732850000000002,0.327385,0.583285,0.90037,0.26156,0.11639,54.0,0.1478873239436619,0.4577464788732394,0.323943661971831,0.7039090909090909,0.7039090909090909,0.6695,0.6695,22.0,22.0,0.0,0.5730678118376173,0.5730678118376173,0.0,0.58,0.58,287.8333333333333,88.83333333333333,199.0,0.9315661443933103,0.3246341684968189,139.16666666666666,32.0,107.16666666666667,2.384582677270225,0.40561425831971504,3.737,-4.3076923076918334e-05,-0.2964,-0.2964,3.737,-4.3076923076918334e-05,-0.2964,-0.2964,0.0643895,0.9356105,0.970177,0.0011825,0.028640666666666672,1.0
P0A074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,80.0,79.0,546.0,2.0,0.0,0.0,0.0,-0.5,-0.28350000000000003,0.0,9.966666666666667,5.0,1.0,0.9965,0.0004166666666666667,8.333333333333333e-05,0.00021666666666666666,0.9977833333333334,0.0013833333333333334,0.0002,0.9061488673139161,3.41377,0.54586,1.08442,1.5972340229885058,0.3320431034482758,0.5279149425287356,1.46721,0.31077,0.50192,0.90344,0.24824,0.06438,87.0,0.0372340425531914,0.3617021276595745,0.5691489361702128,0.7116086956521739,0.7116086956521739,0.716,0.716,23.0,23.0,0.0,0.5628959025470653,0.5628959025470653,0.0,0.5716666666666667,0.5716666666666667,411.5,129.16666666666666,282.3333333333333,0.9113698769823432,0.32283283575148863,213.5,38.166666666666664,175.33333333333334,2.5827802689199104,0.37622819062638424,12.3694,-1.7475728155340756e-05,-0.0806,-0.0806,12.3694,-1.7475728155340756e-05,-0.0806,-0.0806,0.195296,0.804704,0.9362286666666666,0.015421833333333334,0.0483495,1.0
O54461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,141.0,0.0,0.0,1.0,0.0,9.0,88.0,75.0,186.0,2.0,0.0,0.0,0.0,0.0,0.22775,0.0,9.102083333333333,6.25,1.0,0.5,0.00805,0.0,0.00022500000000000002,0.990525,0.0011749999999999998,0.0,0.7788295670174228,2.72629,0.62666,1.00394,1.5509397435897436,0.4446915384615384,0.6351525641025642,1.39372,0.42035,0.61184,0.92194,0.34731,0.16066,39.0,0.1683168316831683,0.5148514851485149,0.2376237623762376,0.6913846153846154,0.6913846153846154,0.653,0.653,13.0,13.0,0.0,0.5901756010294394,0.5901756010294394,0.0,0.59,0.59,177.75,53.5,124.25,0.9148172095441872,0.33408313668544765,76.5,15.75,60.75,2.384040833060913,0.38242203526896945,13.6017,2.7272727272724864e-05,-0.0731,-0.0731,13.6017,2.7272727272724864e-05,-0.0731,-0.0731,0.3143685,0.6856315,0.86649,0.0189345,0.1145755,1.0
A0A0Y9QEI6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,131.0,0.0,0.0,0.0,0.0,8.0,85.0,64.0,233.0,2.0,0.0,0.0,0.0,0.0,0.40416666666666673,0.0,12.083333333333334,7.5,1.0,0.9955,0.011733333333333333,0.0,0.00065,0.9866,0.0008833333333333333,0.0001,0.8755364806866953,3.48319,0.56273,0.95027,1.4695822857142855,0.337624,0.6608368571428571,1.30925,0.3197,0.71878,0.90385,0.27438,0.19948,35.0,0.2608695652173913,0.549407114624506,0.1146245059288537,0.687,0.687,0.6375,0.6375,14.0,14.0,0.0,0.6021111111111112,0.6021111111111112,0.0,0.6116666666666667,0.6116666666666667,219.5,72.83333333333333,146.66666666666666,0.8520488526454318,0.3582900223505485,102.66666666666667,20.666666666666668,82.0,2.4421757887221807,0.37591585768852265,10.724,4.806866952790504e-05,-0.0928,-0.0928,10.724,4.806866952790504e-05,-0.0928,-0.0928,0.03376166666666667,0.9662383333333334,0.995273,5.7333333333333336e-05,0.004669666666666667,1.0
A0A0Z0MT78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,144.0,0.0,0.0,1.0,0.0,9.0,83.0,79.0,808.0,2.0,0.0,0.0,0.0,-0.5,-0.39666666666666667,0.0,9.261243386243386,7.5,1.0,0.9405,0.007050000000000001,0.0,0.0001,0.9915333333333334,0.0012166666666666667,0.00015,0.9504438023012991,4.63932,0.3888,1.08969,1.7962686440677966,0.1822205649717514,0.5961633898305084,1.50904,0.16135,0.5909,0.9006,0.11714,0.04938,177.0,0.3393719806763285,0.4057971014492754,0.2306763285024154,0.71608,0.71608,0.701,0.701,25.0,25.0,0.0,0.5517104251303323,0.5517104251303323,0.0,0.5566666666666668,0.5566666666666668,935.0,295.0,640.0,0.9087759197670399,0.34272143754163736,351.6666666666667,61.666666666666664,290.0,2.6865044317016245,0.3405320544211319,3.6783,2.750717997052973e-05,-0.3396,-0.3396,3.6783,4.177997527811226e-05,-0.3396,-0.3396,0.3798455,0.6201545,0.4558438333333333,0.012545,0.531611,1.0
A0AAE8TIF0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,77.0,80.0,571.0,2.0,0.0,0.0,0.0,-0.4166666666666667,-0.1025,0.0,6.525252525252525,8.833333333333334,2.0,0.5,0.01805,0.00021666666666666666,0.5137,0.40968333333333334,0.04601666666666667,0.012366666666666666,0.9766491535318155,4.79987,0.40845,1.12195,1.6265103174603175,0.1835026984126984,0.5704543650793651,1.408655,0.16806,0.5565800000000001,0.90094,0.13207,0.11782,126.0,0.2521150592216582,0.5025380710659898,0.2131979695431472,0.6914583333333333,0.6914583333333333,0.684,0.684,24.0,24.0,0.0,0.5697624381064438,0.5697624381064438,0.0,0.5741666666666666,0.5741666666666666,600.1666666666666,188.16666666666666,412.0,0.9072384059202238,0.34150193594952216,317.0,77.83333333333333,239.16666666666666,2.290590793633269,0.40671786632891477,2.6399,0.04897352029770356,-0.5914,-0.3603,2.6399,-4.028021015774757e-06,-0.3603,-0.5914,0.3522133333333333,0.6477866666666666,0.6640471666666666,6.716666666666667e-05,0.3358853333333333,1.0
A0A166N8V6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,77.0,84.0,257.0,2.0,0.0,0.0,0.0,0.0,0.18983333333333333,0.0,7.954761904761905,6.0,1.0,0.9645,0.003966666666666667,0.00023333333333333333,0.6982833333333334,0.11985,0.17746666666666666,0.00023333333333333333,0.9143398648961636,3.73757,0.58146,1.05733,1.741698,0.3571064444444444,0.6409737777777778,1.56354,0.33708,0.60652,0.91377,0.26404,0.16637,45.0,0.2382671480144404,0.3826714801444043,0.3068592057761732,0.710625,0.710625,0.701,0.701,16.0,16.0,0.0,0.5556211768205496,0.5556211768205496,0.0,0.5566666666666666,0.5566666666666666,300.8333333333333,98.16666666666667,202.66666666666666,0.8890478234707963,0.338365484720285,121.5,29.0,92.5,2.3405970879298166,0.3956657849674672,3.8739,-1.011673151751898e-05,-0.2721,-0.2721,3.8739,-1.011673151751898e-05,-0.2721,-0.2721,0.07081366666666666,0.9291863333333333,0.9909955,0.0004463333333333333,0.008558166666666667,1.0
