antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4225
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2626
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq835
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2627
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq836
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2628
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2629
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2630
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4105
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2026
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4106
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2027
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2827
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2028
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2828
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2029
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2829
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2030
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2830
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq495
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4241
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4242
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4243
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4244
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4245
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1786
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4122
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1787
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4123
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1788
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3996
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4124
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3997
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4125
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3998
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3999
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4223
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4000
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4001	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4224
antigen26|Q5HHQ3|BX571857.1|mhcii|seq226	antigen26|Q5HHQ3|BX571857.1|mhcii|seq226
antigen26|Q5HHQ3|BX571857.1|mhcii|seq226	antigen26|Q5HHQ3|BX571857.1|mhcii|seq227
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq450
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq449
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1505
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1506
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1546
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1547
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq460
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1548
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq461
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1549
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3981
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq462
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1550
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3982
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq463
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1551
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3983
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq464
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3984
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq465
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3921
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3985
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3922
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3923
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1940
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3924
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3956
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1941
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3925
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq822
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3926
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq823
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq824
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq825
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3322
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3354
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3323
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3355
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3324
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3356
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq445
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1501
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3325
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq446
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1502
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3326
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq447
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1503
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq448
antigen26|Q5HHQ3|BX571857.1|mhcii|seq450	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1504
antigen26|Q5HHQ3|BX571857.1|mhcii|seq834	antigen26|Q5HHQ3|BX571857.1|mhcii|seq834
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq994
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq993
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq995
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq996
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq997
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1352
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1822
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1823
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq992
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1144
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1142
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1143
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1145
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1146
antigen26|Q5HHQ3|BX571857.1|mhcii|seq994	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1147
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1185
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1155
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1156
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1636
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1637
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1638
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1639
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1640
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3080
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1641
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1833
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3081
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq10
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1834
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3082
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq11
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq235
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1835
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3083
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq12
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq236
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1004
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1836
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3084
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq13
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq237
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1005
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3085
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq14
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq238
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1006
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq15
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq239
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq240
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1362
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1363
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1364
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1365
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1366
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2520
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2521
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2522
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2523
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2524
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1181
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2525
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1182
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq991
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1183
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1186	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1184
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq33
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1219
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq34
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1217
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq32
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1957
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1218	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1958
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2242	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2242
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3298	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3298
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3298	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3297
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3298	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4261
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3298	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4262
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3522	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3522
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3489
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3745
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3490
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3491
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3909
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3910
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2855
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3911
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2856
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2857
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2858
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2859
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2860
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq431
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2703
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq432
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1488
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3696
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq433
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1489
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2385
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3697
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq434
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1490
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2386
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3698
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq435
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1491
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2387
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3699
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1876
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2388
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3700
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1877
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2389
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3701
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1110
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1878
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2390
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1111
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1879
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1880
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1881
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3741
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3486
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3742
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3487
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3743
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3488
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3746	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3744
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4002	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4002
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4002	antigen26|Q5HHQ3|BX571857.1|mhcii|seq467
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4002	antigen26|Q5HHQ3|BX571857.1|mhcii|seq466
