antigen129|P63980|CP002114.3|mhcii|seq1	antigen129|P63980|CP002114.3|mhcii|seq1
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq6487
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq6583
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq6488
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq6584
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2201
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq6585
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2076
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4668
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2077
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4669
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2078
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4606
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4670
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2079
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2559
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq3071
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4607
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4671
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2080
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2560
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq2816
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq3072
antigen129|P63980|CP002114.3|mhcii|seq2081	antigen129|P63980|CP002114.3|mhcii|seq4608
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq2145
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq2146
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq4343
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq4344
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq4345
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq3710
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq2143
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq3711
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq2144
antigen129|P63980|CP002114.3|mhcii|seq2145	antigen129|P63980|CP002114.3|mhcii|seq3712
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq2433
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq2434
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq2435
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6892
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq3245
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6893
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq3246
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6894
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq3247
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6895
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6896
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6897
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq83
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq1592
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq1593
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6331
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6332
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6333
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq2430
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6334
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq2431
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq6335
antigen129|P63980|CP002114.3|mhcii|seq2433	antigen129|P63980|CP002114.3|mhcii|seq2432
antigen129|P63980|CP002114.3|mhcii|seq2657	antigen129|P63980|CP002114.3|mhcii|seq2657
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2881
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2305
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2306
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq997
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3461
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq998
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3462
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq999
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3463
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq1160
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3464
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq1161
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3465
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq1162
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3466
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq1163
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq364
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq1164
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq365
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq366
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5902
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq367
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3567
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5903
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq368
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3568
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5904
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq369
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3569
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5905
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3570
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5906
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq531
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3571
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5907
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq532
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq3572
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq533
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq534
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2876
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5756
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2301
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2877
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq5757
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2302
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2878
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2303
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2879
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2304
antigen129|P63980|CP002114.3|mhcii|seq2881	antigen129|P63980|CP002114.3|mhcii|seq2880
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq3169
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq1406
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq671
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq1407
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq3167
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq672
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq3168
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq6414
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq6415
antigen129|P63980|CP002114.3|mhcii|seq3169	antigen129|P63980|CP002114.3|mhcii|seq1405
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq3361
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2529
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2530
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2531
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2788
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2789
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2790
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2791
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq1806
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq1807
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq1808
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2064
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq1809
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2065
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2066
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq54
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq55
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq56
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq1144
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq1145
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2681
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq5146
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq4955
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq5147
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq3356
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq4956
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq5148
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq3357
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq5149
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq3358
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq5150
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2527
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq3359
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq864
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq2528
antigen129|P63980|CP002114.3|mhcii|seq3361	antigen129|P63980|CP002114.3|mhcii|seq3360
antigen129|P63980|CP002114.3|mhcii|seq3393	antigen129|P63980|CP002114.3|mhcii|seq3393
antigen129|P63980|CP002114.3|mhcii|seq3393	antigen129|P63980|CP002114.3|mhcii|seq3395
antigen129|P63980|CP002114.3|mhcii|seq3393	antigen129|P63980|CP002114.3|mhcii|seq3394
antigen129|P63980|CP002114.3|mhcii|seq3393	antigen129|P63980|CP002114.3|mhcii|seq3396
antigen129|P63980|CP002114.3|mhcii|seq3393	antigen129|P63980|CP002114.3|mhcii|seq5488
antigen129|P63980|CP002114.3|mhcii|seq3393	antigen129|P63980|CP002114.3|mhcii|seq3392
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3457
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3458
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3459
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3460
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq5895
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq5896
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq5897
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq363
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq5805
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq2294
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq2295
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq2296
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq5898
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3454
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3455
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3456
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq358
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq356
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq357
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq5894
antigen129|P63980|CP002114.3|mhcii|seq3457	antigen129|P63980|CP002114.3|mhcii|seq3453
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3617
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6657
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6753
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3266
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6658
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3267
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6659
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6660
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq394
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq395
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq396
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq397
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3792
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3793
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3794
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq5332
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq5333
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq5334
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq919
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq5335
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq920
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq5336
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq921
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq922
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq923
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq924
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3612
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3613
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6749
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3614
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6750
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3615
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6751
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq3616
antigen129|P63980|CP002114.3|mhcii|seq3617	antigen129|P63980|CP002114.3|mhcii|seq6752
antigen129|P63980|CP002114.3|mhcii|seq4033	antigen129|P63980|CP002114.3|mhcii|seq4033
antigen129|P63980|CP002114.3|mhcii|seq4033	antigen129|P63980|CP002114.3|mhcii|seq4034
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq4161
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq5185
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq5665
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq5186
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq5666
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq5187
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq5667
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq103
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq6535
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq104
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq6536
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq6537
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1354
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1642
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq6538
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1355
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1643
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq4107
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq6539
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1356
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1644
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq6540
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1357
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1358
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq1359
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3283
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3284
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3221
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3285
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3222
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3286
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3223
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3224
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3225
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq3226
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq2907
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq2908
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq4156
antigen129|P63980|CP002114.3|mhcii|seq4161	antigen129|P63980|CP002114.3|mhcii|seq2909
