antigen100|Q5HGP6|BX571856.1|mhcii|seq1	antigen100|Q5HGP6|BX571856.1|mhcii|seq1
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq1948
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq4444
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq6524
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq1949
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq4445
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq6525
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq1950
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq3710
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq4446
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq5790
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq1951
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq3711
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq4447
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq5791
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq1952
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq3712
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq4448
antigen100|Q5HGP6|BX571856.1|mhcii|seq1953	antigen100|Q5HGP6|BX571856.1|mhcii|seq5792
antigen100|Q5HGP6|BX571856.1|mhcii|seq1985	antigen100|Q5HGP6|BX571856.1|mhcii|seq1985
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2081
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2082
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq6470
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq6471
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq6472
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq6473
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq1131
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq1132
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq1133
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq592
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2929
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq594
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2931
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq980
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq981
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq6165
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq982
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq983
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2810
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2078
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2079
antigen100|Q5HGP6|BX571856.1|mhcii|seq2081	antigen100|Q5HGP6|BX571856.1|mhcii|seq2080
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2433
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2978
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2979
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2980
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2981
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2982
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq3176
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq3177
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4522
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4523
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4524
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4813
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4814
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4815
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4816
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4817
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq4818
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2323
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2324
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2325
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5685
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6197
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2326
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5686
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5910
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6198
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2327
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5687
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5911
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6199
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2328
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5688
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5912
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6200
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5689
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5913
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5690
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5914
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq5915
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6715
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2428
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6716
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2429
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6717
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2238
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2430
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6718
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2431
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6719
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq2432
antigen100|Q5HGP6|BX571856.1|mhcii|seq2433	antigen100|Q5HGP6|BX571856.1|mhcii|seq6720
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2817
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2083
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2084
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2085
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2086
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2087
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2088
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq1134
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq1135
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq1136
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq1137
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq1138
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq595
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq1139
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq372
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq596
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2932
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq373
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq597
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2933
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq374
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq598
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2934
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq6166
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq375
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq599
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2935
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq3895
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq6167
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq600
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq984
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2072
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2936
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq6168
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq985
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2073
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2937
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq6169
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq986
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq6170
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq987
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq28
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq988
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2812
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq29
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq989
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2813
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq30
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2814
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2815
antigen100|Q5HGP6|BX571856.1|mhcii|seq2817	antigen100|Q5HGP6|BX571856.1|mhcii|seq2816
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2977
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq3175
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq4520
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq4521
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq4809
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq4810
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq4811
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq4812
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2319
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq5682
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2320
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq5683
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq6192
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2321
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq5684
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq6193
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2322
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq6194
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq6195
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq6196
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2424
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2425
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2426
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2427
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2237
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2973
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2974
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2975
antigen100|Q5HGP6|BX571856.1|mhcii|seq2977	antigen100|Q5HGP6|BX571856.1|mhcii|seq2976
antigen100|Q5HGP6|BX571856.1|mhcii|seq3073	antigen100|Q5HGP6|BX571856.1|mhcii|seq3073
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3105
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5332
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3106
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5333
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3107
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5334
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3108
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5335
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3109
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5336
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq2376
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq4136
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq2377
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq4137
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq2378
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq4138
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq2379
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq4139
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq4140
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5330
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5556
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5558
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq302
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5616
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6621
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6625
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6618
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6619
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6620
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6622
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6623
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq6624
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3103
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq3104
antigen100|Q5HGP6|BX571856.1|mhcii|seq3105	antigen100|Q5HGP6|BX571856.1|mhcii|seq5331
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq3169
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq4513
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq4514
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq4515
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq4516
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq6189
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq6190
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq6191
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq2228
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq2229
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq2230
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq2971
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq2972
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq3166
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq3167
antigen100|Q5HGP6|BX571856.1|mhcii|seq3169	antigen100|Q5HGP6|BX571856.1|mhcii|seq3168
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq3297
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq641
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq642
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq2722
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq643
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq2723
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq4195
antigen100|Q5HGP6|BX571856.1|mhcii|seq3297	antigen100|Q5HGP6|BX571856.1|mhcii|seq644
