antigen128|Q7A0H9|CP002114.3|mhcii|seq1	antigen128|Q7A0H9|CP002114.3|mhcii|seq1
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1551
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq976
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1232
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1552
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1776
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq817
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1233
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1553
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1777
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq818
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1234
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1778
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq819
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq404
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq820
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq405
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1563
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1564
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1533
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1565
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1534
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1566
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1535
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1567
antigen128|Q7A0H9|CP002114.3|mhcii|seq1538	antigen128|Q7A0H9|CP002114.3|mhcii|seq1536
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1666
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1601
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1665
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2273
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1602
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2274
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1603
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2275
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1604
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2276
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1605
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2021
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2277
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1606
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2022
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2023
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2024
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1097
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2025
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1098
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2026
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1099
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1260
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1261
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1805
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1262
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1806
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1263
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1807
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1264
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1808
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2198
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1399
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2199
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2200
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq569
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2201
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq570
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2202
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq59
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq571
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2203
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq60
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq572
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq573
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1661
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq574
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1662
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1663
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq1664
antigen128|Q7A0H9|CP002114.3|mhcii|seq1666	antigen128|Q7A0H9|CP002114.3|mhcii|seq2272
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1826
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1825
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1764
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1765
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1824
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2466
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2345
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2465
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2344
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq806
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq807
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq808
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1330
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2467
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2346
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2468
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2347
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2469
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2348
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2470
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq2349
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1327
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1328
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1329
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1331
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1332
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1333
antigen128|Q7A0H9|CP002114.3|mhcii|seq1826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1498
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq2050
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq838
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq2035
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq749
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1031
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1032
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq745
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1033
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq746
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq747
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq748
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq781
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq750
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq782
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1454
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq751
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq783
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1455
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq752
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq784
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1456
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq753
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq785
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1457
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1905
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq754
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1458
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1906
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1459
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1907
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1908
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq309
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1909
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq310
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1910
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq311
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq1911
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq312
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq313
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq314
antigen128|Q7A0H9|CP002114.3|mhcii|seq2050	antigen128|Q7A0H9|CP002114.3|mhcii|seq315
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2434
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq193
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq737
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2433
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq194
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq738
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq195
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq739
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq196
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq197
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq198
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq10
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1578
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq11
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq363
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1579
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq12
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq268
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1580
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq13
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq269
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1581
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq14
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq270
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1582
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq15
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq271
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1583
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq272
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq273
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1365
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1366
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1367
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1751
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1368
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1752
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1369
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1753
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1754
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1755
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1756
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2429
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1022
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2142
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2430
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1023
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2143
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2431
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq736
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1024
antigen128|Q7A0H9|CP002114.3|mhcii|seq2434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2432
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq355
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq435
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq961
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq962
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq419
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq963
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq356
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq420
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq357
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq421
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq422
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq423
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq424
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq431
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq432
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq433
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq434
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq436
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq437
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq438
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq439
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq957
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq958
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq959
antigen128|Q7A0H9|CP002114.3|mhcii|seq355	antigen128|Q7A0H9|CP002114.3|mhcii|seq960
antigen128|Q7A0H9|CP002114.3|mhcii|seq995	antigen128|Q7A0H9|CP002114.3|mhcii|seq995
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1219
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1217
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1505
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq802
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1218
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1506
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq803
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1507
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq804
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1508
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq805
antigen128|Q7A0H9|CP002114.3|mhcii|seq1219	antigen128|Q7A0H9|CP002114.3|mhcii|seq1353
