antigen36|Q6GAB5|BX571857.1|mhcii|seq1	antigen36|Q6GAB5|BX571857.1|mhcii|seq1
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq3447
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq3448
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq633
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq665
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq3449
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq634
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq666
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq3450
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq635
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq667
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq1531
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq636
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq668
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq1532
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq2684
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq637
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq1533
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq2685
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq638
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq1534
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq2686
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq3390
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq1535
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq2687
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq1536
antigen36|Q6GAB5|BX571857.1|mhcii|seq2689	antigen36|Q6GAB5|BX571857.1|mhcii|seq2688
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3201
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1153
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3202
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3203
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq612
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3204
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq613
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3205
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq614
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq303
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq304
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq305
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq306
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1239
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1240
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1241
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1242
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1243
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1244
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1149
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1150
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3198
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1151
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3199
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq1152
antigen36|Q6GAB5|BX571857.1|mhcii|seq3201	antigen36|Q6GAB5|BX571857.1|mhcii|seq3200
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq258
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq257
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq259
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq260
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq261
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq256
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq166
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq406
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq410
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq167
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq168
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq2989
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq2720
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq169
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq2721
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq2990
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq170
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq2722
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq2991
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq92
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq407
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq408
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq409
antigen36|Q6GAB5|BX571857.1|mhcii|seq258	antigen36|Q6GAB5|BX571857.1|mhcii|seq411
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq450
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq449
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2913
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2914
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq355
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq356
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq357
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1861
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq358
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1862
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq359
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1863
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq360
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1864
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1865
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1261
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1262
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2254
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1263
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1264
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1265
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1681
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1266
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1682
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2482
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1683
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2483
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1684
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1876
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1685
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1877
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1686
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1878
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq3030
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1879
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq3031
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1880
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq3032
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq281
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq1881
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq282
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq283
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq284
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq285
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq445
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq446
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq447
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2911
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq448
antigen36|Q6GAB5|BX571857.1|mhcii|seq450	antigen36|Q6GAB5|BX571857.1|mhcii|seq2912
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq578
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq577
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2209
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2433
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2210
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2434
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2211
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2435
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2436
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2437
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2438
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1866
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1966
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1967
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1968
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2448
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1489
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1969
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2449
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1490
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1970
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2450
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1491
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1971
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2451
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2452
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2580
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2453
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2581
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2582
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2583
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2584
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2939
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1308
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1820
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2940
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq573
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1309
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1821
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2941
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq574
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1310
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2206
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2942
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq575
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq1311
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2207
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2943
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq576
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2208
antigen36|Q6GAB5|BX571857.1|mhcii|seq578	antigen36|Q6GAB5|BX571857.1|mhcii|seq2944
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1506
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq897
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1505
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1953
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq898
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1954
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2850
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq899
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1955
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2851
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq900
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1956
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2116
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2852
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq901
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2117
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2853
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq70
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2118
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2534
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2854
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq71
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2119
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2535
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2120
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2536
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2121
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq946
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1906
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq947
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1907
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1236
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1908
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1909
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2421
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2422
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq2423
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1501
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1502
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1503
antigen36|Q6GAB5|BX571857.1|mhcii|seq1506	antigen36|Q6GAB5|BX571857.1|mhcii|seq1504
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq1538
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq48
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq1539
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq49
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq1540
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq50
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq1541
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq51
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq2634
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq2514
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq1537
antigen36|Q6GAB5|BX571857.1|mhcii|seq1538	antigen36|Q6GAB5|BX571857.1|mhcii|seq2364
antigen36|Q6GAB5|BX571857.1|mhcii|seq1666	antigen36|Q6GAB5|BX571857.1|mhcii|seq1666
antigen36|Q6GAB5|BX571857.1|mhcii|seq1666	antigen36|Q6GAB5|BX571857.1|mhcii|seq1665
antigen36|Q6GAB5|BX571857.1|mhcii|seq1666	antigen36|Q6GAB5|BX571857.1|mhcii|seq3297
antigen36|Q6GAB5|BX571857.1|mhcii|seq1666	antigen36|Q6GAB5|BX571857.1|mhcii|seq3060
antigen36|Q6GAB5|BX571857.1|mhcii|seq1666	antigen36|Q6GAB5|BX571857.1|mhcii|seq3298
