antigen32|Q5HFH6|BX571857.1|mhcii|seq1	antigen32|Q5HFH6|BX571857.1|mhcii|seq1
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq60
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq1084
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq2140
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq1085
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq2141
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq1086
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq2142
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq1087
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq2143
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq1088
antigen32|Q5HFH6|BX571857.1|mhcii|seq2145	antigen32|Q5HFH6|BX571857.1|mhcii|seq2144
antigen32|Q5HFH6|BX571857.1|mhcii|seq2369	antigen32|Q5HFH6|BX571857.1|mhcii|seq2369
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3041
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq580
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq581
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2245
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq582
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2246
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5894
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6438
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq583
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2247
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5895
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6439
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq584
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2248
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5896
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq585
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2249
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5897
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2250
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5450
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5898
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5451
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5899
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3276
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq5452
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2797
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3277
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3533
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2798
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3278
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3534
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2799
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3279
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3535
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2800
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3280
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3536
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq2801
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3281
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6194
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6195
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq4340
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6196
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6197
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6198
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq6199
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3036
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3037
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3038
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3039
antigen32|Q5HFH6|BX571857.1|mhcii|seq3041	antigen32|Q5HFH6|BX571857.1|mhcii|seq3040
antigen32|Q5HFH6|BX571857.1|mhcii|seq3297	antigen32|Q5HFH6|BX571857.1|mhcii|seq3297
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3521
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4321
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4322
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5826
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4323
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5827
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4100
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4324
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5828
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4325
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5829
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2663
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2664
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq6344
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2665
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq6345
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2666
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq6346
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2667
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5163
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq6347
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2668
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5164
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq6348
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4365
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5165
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq6349
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4366
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5166
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3759
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4367
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq5167
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3760
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4368
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3761
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4369
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4370
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2099
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq2100
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq1720
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq1721
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq1722
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq1723
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq1724
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3516
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq1725
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3517
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3518
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3519
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq3520
antigen32|Q5HFH6|BX571857.1|mhcii|seq3521	antigen32|Q5HFH6|BX571857.1|mhcii|seq4320
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3617
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq142
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3329
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq5953
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3330
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3618
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq143
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3331
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3619
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq144
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3332
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3620
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3333
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq6757
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3334
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq6758
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq918
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq1750
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq919
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq920
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq4856
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq921
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq4857
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq4858
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq4859
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq5949
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3614
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq139
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq5950
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3615
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq140
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq5951
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq3616
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq141
antigen32|Q5HFH6|BX571857.1|mhcii|seq3617	antigen32|Q5HFH6|BX571857.1|mhcii|seq5952
antigen32|Q5HFH6|BX571857.1|mhcii|seq4161	antigen32|Q5HFH6|BX571857.1|mhcii|seq4161
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4385
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq865
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6529
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq866
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq867
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6659
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq868
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5924
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6660
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq837
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq869
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5925
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6661
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq838
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq870
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4294
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5926
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6662
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq839
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4295
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5927
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6663
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq840
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5928
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6664
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5929
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5517
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5939
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5620
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5940
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5621
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5941
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5622
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5942
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5943
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5528
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5944
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5529
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5530
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5531
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4380
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq5532
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6524
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4381
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6525
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4382
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6526
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4383
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6527
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq4384
antigen32|Q5HFH6|BX571857.1|mhcii|seq4385	antigen32|Q5HFH6|BX571857.1|mhcii|seq6528
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4801
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4802
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4803
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4773
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4770
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4771
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3428
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4772
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4804
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1519
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1478
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1473
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1474
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1475
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3651
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1476
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3652
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq1477
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3653
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3654
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4230
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3655
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4231
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4711
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4743
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq3656
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4232
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4712
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4744
antigen32|Q5HFH6|BX571857.1|mhcii|seq4801	antigen32|Q5HFH6|BX571857.1|mhcii|seq4233
