antigen121|Q99U50|CP000253.1|mhcii|seq1	antigen121|Q99U50|CP000253.1|mhcii|seq1
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq328
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2664
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq329
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2665
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3689
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2666
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3690
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2667
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq940
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2668
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq941
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2669
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq942
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3310
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq943
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3311
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq944
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3312
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3313
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3314
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq339
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3315
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq340
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3252
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq341
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3253
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq342
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3254
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq343
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3255
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq344
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3355
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2844
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3356
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2845
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3357
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq1502
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2846
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3358
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2847
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3359
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq2848
antigen121|Q99U50|CP000253.1|mhcii|seq2849	antigen121|Q99U50|CP000253.1|mhcii|seq3360
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2945
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3105
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3413
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2946
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3106
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3414
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2947
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3107
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2948
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2949
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2476
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq1037
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2477
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq1038
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2478
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq1039
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2479
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq1040
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2480
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2198
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2199
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2200
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2552
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2201
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2553
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2202
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2554
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2203
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2555
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2556
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2942
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2943
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq2944
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3104
antigen121|Q99U50|CP000253.1|mhcii|seq2945	antigen121|Q99U50|CP000253.1|mhcii|seq3412
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3585
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3490
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3491
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3492
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1831
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq399
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq144
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq400
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2224
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq145
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq401
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2225
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq402
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1746
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2772
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2773
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2774
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq985
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq986
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2906
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq987
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1595
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2907
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq988
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1596
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2908
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3580
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq989
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1597
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq2909
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3581
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1598
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3582
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq1599
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3583
antigen121|Q99U50|CP000253.1|mhcii|seq3585	antigen121|Q99U50|CP000253.1|mhcii|seq3584
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq4065
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2086
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2087
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2088
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2089
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq490
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2090
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq491
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2091
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq492
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq493
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq494
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1074
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1075
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3507
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3955
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1076
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3508
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3956
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1077
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1397
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3509
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3957
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1078
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3510
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3958
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1079
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2071
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3959
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2072
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq3960
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1209
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1849
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2073
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2713
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1210
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1850
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2074
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2714
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1211
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1851
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2075
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1212
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq2076
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq4060
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1213
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq4061
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq1214
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq4062
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq4063
antigen121|Q99U50|CP000253.1|mhcii|seq4065	antigen121|Q99U50|CP000253.1|mhcii|seq4064
antigen121|Q99U50|CP000253.1|mhcii|seq2	antigen121|Q99U50|CP000253.1|mhcii|seq2
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq194
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq193
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq673
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq674
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3108
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3109
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3110
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1482
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1003
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1483
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1004
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1484
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1485
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1486
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2481
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2482
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq4018
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq4019
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq4020
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2101
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2102
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2103
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3415
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2104
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3416
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1529
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2105
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3417
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1530
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq2106
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq3418
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1531
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq1532
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq189
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq190
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq670
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq191
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq671
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq192
antigen121|Q99U50|CP000253.1|mhcii|seq194	antigen121|Q99U50|CP000253.1|mhcii|seq672
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq1154
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq1153
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3779
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3780
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2981
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2982
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2983
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq264
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2984
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq265
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2985
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq266
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2986
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq267
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2283
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq268
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2284
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq269
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2285
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3565
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3566
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2799
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3567
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2800
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3568
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2801
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3569
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2802
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3570
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq4050
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2803
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3987
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq2804
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3988
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3989
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq3990
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq730
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq731
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq1467
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq732
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq1468
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq733
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq1149
antigen121|Q99U50|CP000253.1|mhcii|seq1154	antigen121|Q99U50|CP000253.1|mhcii|seq1469
