antigen32|Q5HFH6|BX571856.1|mhcii|seq1	antigen32|Q5HFH6|BX571856.1|mhcii|seq1
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2916
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1477
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1478
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3175
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3176
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3177
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq10
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3178
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq11
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3179
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq12
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq428
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3180
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq13
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq429
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq14
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq430
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq15
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq431
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2644
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2645
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2646
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2392
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1370
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1371
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1915
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1372
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1916
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2716
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3164
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1373
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1917
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2717
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq3165
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1374
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1918
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2718
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1375
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1919
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2719
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2911
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq1920
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2720
antigen32|Q5HFH6|BX571856.1|mhcii|seq2721	antigen32|Q5HFH6|BX571856.1|mhcii|seq2912
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq2753
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq2844
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq998
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq995
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq996
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq997
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq999
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1000
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1001
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1771
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1649
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1646
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1647
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1648
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1650
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1651
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq1652
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq2752
antigen32|Q5HFH6|BX571856.1|mhcii|seq2753	antigen32|Q5HFH6|BX571856.1|mhcii|seq2843
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq3233
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2895
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq3234
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2896
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2987
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2988
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2128
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1425
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2129
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1426
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1078
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1079
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2487
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1080
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2488
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1049
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1081
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2489
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1050
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq1082
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2490
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2491
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq3231
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2893
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq3232
antigen32|Q5HFH6|BX571856.1|mhcii|seq3233	antigen32|Q5HFH6|BX571856.1|mhcii|seq2894
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq738
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq737
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1537
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1889
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1538
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1890
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq643
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq644
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq645
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1765
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq646
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1766
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq647
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1767
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq648
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1768
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1769
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1770
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq3115
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq3116
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1037
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq3117
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1038
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq3118
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq3119
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2928
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq3120
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2929
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2930
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2931
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2293
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq86
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2294
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq87
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2295
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq88
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2296
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq89
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2297
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq90
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq2298
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq733
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1533
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq734
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1534
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq735
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1535
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq736
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1536
antigen32|Q5HFH6|BX571856.1|mhcii|seq738	antigen32|Q5HFH6|BX571856.1|mhcii|seq1888
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1154
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1153
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2049
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2050
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2051
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2052
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2046
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2047
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq2048
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1155
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1156
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1157
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1541
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq169
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1542
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq170
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1543
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq171
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq168
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1544
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq172
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq562
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1396
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq142
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1393
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq139
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1394
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq140
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1395
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq141
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1397
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq143
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1398
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq144
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1399
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1151
antigen32|Q5HFH6|BX571856.1|mhcii|seq1154	antigen32|Q5HFH6|BX571856.1|mhcii|seq1152
antigen32|Q5HFH6|BX571856.1|mhcii|seq1314	antigen32|Q5HFH6|BX571856.1|mhcii|seq1314
antigen32|Q5HFH6|BX571856.1|mhcii|seq1314	antigen32|Q5HFH6|BX571856.1|mhcii|seq1180
antigen32|Q5HFH6|BX571856.1|mhcii|seq1314	antigen32|Q5HFH6|BX571856.1|mhcii|seq1179
antigen32|Q5HFH6|BX571856.1|mhcii|seq1314	antigen32|Q5HFH6|BX571856.1|mhcii|seq1181
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq2178
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq2177
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq898
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq899
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq900
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq613
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq901
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq3205
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq614
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq3206
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq615
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq3207
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq616
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq3208
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq617
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq3209
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq618
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq883
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq884
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq885
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq538
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq539
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq540
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq541
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq2173
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq542
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq2174
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq543
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq2175
antigen32|Q5HFH6|BX571856.1|mhcii|seq2178	antigen32|Q5HFH6|BX571856.1|mhcii|seq2176
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2434
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2433
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2881
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2114
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2882
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2115
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2883
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2116
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2884
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2117
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2885
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2118
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2886
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq3016
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq3017
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq1610
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq3018
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq1611
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq3019
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq1612
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq3020
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq1613
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq2221
antigen32|Q5HFH6|BX571856.1|mhcii|seq2434	antigen32|Q5HFH6|BX571856.1|mhcii|seq3021
